Senate Vote #11 1789-09-02T00:00:00 - TO AMEND THE HOUSE RESOLUTION TO PROPOSE CERTAIN ARTICLES TO THE LEGISLATURES OF THE STATES AS AMENDMENTS TO THE CONSTITUTION; SO AS TO AMEND THE FIRST CLAUSE TO STATE "AFTER THE FIRST ENUMERATION REQUIRED BY THE FIRST ARTICLE OF THE CONSTITUTION, THERE SHALL BE ONE REPRESENTATIVE FOR EVERY 30,000 UNTIL THE NUMBER SHALL AMOUNT TO TWO HUNDRED."
401222,DE,,Nay,Richard Bassett,Anti-Administration
402128,SC,,Nay,Pierce Butler,Democratic Republican
402332,MD,,Nay,Charles “of Carrollton” Carroll,Pro-Administration
403156,MA,,Yea,Tristram Dalton,Pro-Administration
403838,CT,,Nay,Oliver Ellsworth,Pro-Administration
403846,NJ,,Nay,Jonathan Elmer,Pro-Administration
404057,GA,,Not Voting,William Few,Anti-Administration
404753,VA,,Yea,William Grayson,Anti-Administration
404870,GA,,Yea,James Gunn,Federalist
405370,MD,,Nay,John Henry,Pro-Administration
406077,CT,,Nay,William Johnson,Pro-Administration
406372,NY,,Yea,Rufus King,Federalist
406576,NH,,Not Voting,John Langdon,Democratic Republican
406704,VA,,Yea,Richard Lee,Anti-Administration
407058,PA,,Not Voting,William Maclay,Anti-Administration
407953,PA,,Nay,Robert Morris,Pro-Administration
408510,NJ,,Nay,William Paterson,Pro-Administration
409071,DE,,Nay,George Read,Pro-Administration
409661,NY,,Yea,Philip Schuyler,Pro-Administration
410466,MA,,Not Voting,Caleb Strong,Pro-Administration
411787,NH,,Nay,Paine Wingate,Anti-Administration
412129,SC,,Nay,Ralph Izard,Pro-Administration
